gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	significance
b0408	5757.36147256873	-0.268078632457096	0.13741845154457	0.0469910237861217	0.0952897027987444	NS
b0857	51.9343600022891	0.685681369893133	0.414530618916353	0.0470006538412412	0.0952897027987444	NS
b4256	55.6552870508067	-0.591124001393703	0.343708573902417	0.0478053477275943	0.096868041587202	NS
b0036	25.3669735390683	-0.708760383484793	0.445844468557105	0.0478647315146471	0.0969352558275822	NS
b0122	141.678200340391	0.4531288473249	0.245002803745877	0.0480250592232911	0.0971114095843194	NS
b1928	608.342625020821	-0.318300235659705	0.166328499618842	0.0480304943563332	0.0971114095843194	NS
b3201	1468.04935790846	0.26753076336743	0.138863400140017	0.0480157592172839	0.0971114095843194	NS
b2113	3581.02049091113	-0.247462459506409	0.127678844827697	0.0481553583778236	0.097310664088083	NS
b3078	58.9197037677606	-0.626433685578811	0.372328536212408	0.0482767834871605	0.0975027555082028	NS
b0389	53.5752576408512	0.595648590583739	0.345533846381816	0.0483314091124671	0.0975475904077077	NS
b1396	33.3601989810667	-0.639650959036577	0.381832080041005	0.0483517396477361	0.0975475904077077	NS
b0575	59.5682161366404	0.533546620736737	0.300408491567683	0.0485695953357281	0.0979336769637527	NS
b2749	395.114611127413	0.47252952233274	0.258015445261001	0.0486713117725713	0.0980691946714801	NS
b3129	56.4018472892735	-0.507757382076434	0.283158144326644	0.0486898435416002	0.0980691946714801	NS
b2476	301.288957253359	-0.349781221440745	0.185084263470372	0.0491008171436296	0.0988431256380742	NS
b4024	307.259876654501	0.35977996396091	0.190279725007523	0.0491772360704845	0.0989431006467093	NS
b3623	182.608486481202	-0.589868946975697	0.344274664817249	0.0492798055285745	0.0990955523897056	NS
b3613	722.187277717852	0.291710513545377	0.152317403822131	0.0494229163637354	0.0993293177788552	NS
b2821	1406.53827886617	0.283027742411098	0.147559333215403	0.0497611545163559	0.09995477968576	NS
b4587	190.459764856241	0.406700220190747	0.217965512083733	0.0498000235771579	0.0999785489621769	NS
b1722	77.4006677399398	0.54629566537347	0.313077798388866	0.0499873615640558	0.100267485837363	NS
b4031	35.2510926370033	-0.591002130183868	0.346487380201418	0.0499981730351803	0.100267485837363	NS
b2450	39.8657463097994	-0.639434184017684	0.387558120893101	0.0502784159619525	0.10077484131561	NS
b2234	5209.65660003457	-0.277432435602299	0.145527175314672	0.0503635942725326	0.100890883867728	NS
b3813	1719.10949266811	0.270168168360412	0.141296858324978	0.0507177413929341	0.101545320883092	NS
b3887	832.597152751551	-0.282593762108036	0.148802478311928	0.0513641883444643	0.102783965637353	NS
b3698	189.962209729648	0.462865066217485	0.255532813303277	0.0515127448271673	0.103025489654335	NS
b1059	1063.32093355072	-0.27588667457661	0.145224912373091	0.0516620463600846	0.103268241859239	NS
b1130	1051.82450375451	-0.268422857616353	0.141092602166719	0.0516916238304988	0.10327154236909	NS
b3986	6179.87120127818	-0.362159194698995	0.194593880873967	0.0518268986606652	0.103485891602127	NS
b0577	610.646569660211	0.296841553591461	0.156830249637083	0.051972456914426	0.103720531931758	NS
b2889	233.633345330232	0.356317543266717	0.190559194804605	0.0521470288670708	0.104012790048774	NS
b1078	63.2981121899188	-0.59566326388399	0.356513291308098	0.0521896400063426	0.104041665090811	NS
b4831	304.587092768775	0.367184784567314	0.197851444371521	0.052619506133223	0.104842097888286	NS
b2515	2891.34901333263	0.300027194995764	0.15895035546782	0.0526661033430192	0.10487843304388	NS
b2733	1271.88995119268	-0.26431661051447	0.137005048144766	0.0531337407052229	0.105752730424066	NS
b3983	13364.1649372526	-0.299988741227339	0.160505199550111	0.0531758712890526	0.105779651439977	NS
b1660	429.084285916348	-0.343568623545449	0.185457725764488	0.0535911969773424	0.106548519581834	NS
b0936	16.4966023923536	-0.758862369436598	0.523219879798649	0.0537285529725096	0.106764206820172	NS
b3210	964.910105788892	-0.300879575296291	0.161002148561211	0.0538488613271342	0.106945805149163	NS
b3397	178.506809146636	0.384348049401494	0.209888897264807	0.0539096058087005	0.107008975996014	NS
b1128	1200.4201734337	0.248468522513602	0.131241324142799	0.0539852858744653	0.10704428266154	NS
b3439	308.973475658879	0.332561423445115	0.179035291388521	0.0539568808170799	0.10704428266154	NS
b3497	381.29415986287	0.330345902560256	0.178993468487713	0.0557498531161594	0.110483899691081	NS
b3609	4456.35321854193	-0.361475747094825	0.197653002197123	0.0559966905227555	0.110913637682459	NS
b0915	575.303375974823	0.291960220891357	0.157078794761256	0.0562079667705432	0.111272516658174	NS
b3555	116.669308087656	0.554811291978165	0.332749098777059	0.057052707062095	0.112884382405365	NS
b2682	931.775233731424	0.24820328162636	0.132998995080165	0.0571982877242327	0.113111908023643	NS
b2700	374.01382996384	-0.340289505932735	0.186536264471221	0.0572307144830777	0.113115543644266	NS
b3867	2209.11267480986	0.240166339315236	0.12863120207027	0.0574015854883089	0.113392661931499	NS
b0630	163.885498533728	0.342262565475459	0.187391851884085	0.0574568687102474	0.113441270950611	NS
b4022	261.578044286225	-0.318019820519457	0.173530374484874	0.0576510824492589	0.113763982335837	NS
b3031	1279.44378307639	0.27448334147191	0.147926383884555	0.0576961773921441	0.113792247464613	NS
b3639	1102.05904005792	-0.276330695007313	0.149515530529357	0.0577862146529372	0.113909073446994	NS
b3556	3628.54586804702	0.464144179856925	0.263718460014922	0.0582112532330365	0.114685782874677	NS
b3080	31.8726764717283	-0.582715244888417	0.356678873837328	0.058438196705354	0.115071592873482	NS
b1272	365.008878579122	-0.30158356804776	0.165319233613494	0.0595249062438663	0.117149070404373	NS
b2585	2670.68515377968	0.298710100940105	0.163101644818846	0.0595839301970447	0.117202858440783	NS
b0821	270.253131965232	0.30608300472272	0.167554298203665	0.0596400479684754	0.117250875804052	NS
b1179	97.2780096951242	-0.482522857899655	0.281958100841945	0.0601453070690959	0.118181373826523	NS
b2567	558.31520018875	0.284064312593746	0.155233394330578	0.0605811369998184	0.118974532461672	NS
b1696	25.3865994399274	-0.648993029830563	0.425282528948727	0.0606658731721933	0.119077706470685	NS
b2102	12.9904221253067	0.773445567553239	0.560328283050412	0.0607550945666317	0.119189570136554	NS
b0112	445.895092532298	0.281137981384889	0.154003737300895	0.0609182381278986	0.119446259065201	NS
b2711	43.8025134095569	0.570008087488091	0.346846528288754	0.0610300458098174	0.1196020717566	NS
b0904	1587.01339781755	-0.366992128511583	0.206217278150763	0.0613524801212349	0.12004310660758	NS
b1803	39.4752717357448	-0.559628290413196	0.342459360816388	0.0613277536504675	0.12004310660758	NS
b1830	5677.72120000082	0.286595080504032	0.156806694750992	0.0612944279667082	0.12004310660758	NS
b2943	634.112223101298	0.480317906610036	0.280628221630008	0.0617312469274651	0.120720333758734	NS
b0867	746.412562679393	0.287699398806906	0.154997900546185	0.0619362588532331	0.121057233213137	NS
b2883	150.527479100413	-0.356238218488212	0.200618947390364	0.0625846746148592	0.122259971857237	NS
b0006	355.179321721389	-0.30734675438029	0.170554777720253	0.0627678998165791	0.122488492623593	NS
b3726	257.043702854526	0.412300885528212	0.236545502843054	0.0627401746117328	0.122488492623593	NS
b0754	2224.42936854737	0.267551031437347	0.147006961095272	0.0629425539631676	0.122764538267824	NS
b4232	3076.6145629666	-0.236746481412095	0.12758167481426	0.0632400204243383	0.123279702440276	NS
b2478	5436.65337748777	-0.230314591209074	0.12632852381597	0.0632849405949668	0.123302270980078	NS
b3951	164.287690314286	-0.363077756699275	0.204945696821258	0.0633973019123955	0.12345614664141	NS
b1096	346.51437991767	0.342778488126207	0.19274733184422	0.0635552571626247	0.123698600519677	NS
b0731	23.4137292539226	-0.638244981043125	0.4189270078264	0.0637311885601426	0.123975768172229	NS
b3470	35.69282555469	0.546022184209736	0.33518762628262	0.0643179343657841	0.125051378172802	NS
b0736	159.910451680843	0.366449213241246	0.208626375302461	0.0649024552637351	0.126121534190905	NS
b3819	206.056353975747	-0.321099274514375	0.180866543397007	0.0655201557694978	0.12725500842206	NS
b3023	405.539084149867	0.29907422816094	0.167332815368505	0.0657635670203314	0.127660719601672	NS
b3401	578.313799518404	0.278095091572794	0.15540020619853	0.0660902391173719	0.128227546828983	NS
b2696	159.786275467466	-0.460556021235919	0.275647846431821	0.0669848882714566	0.12989518449284	NS
b3743	79.829748769573	-0.474305283539723	0.286114180360975	0.0674286583895827	0.130687200589453	NS
b3469	1920.59790894923	-0.287763972710693	0.162233089177746	0.0675391326871291	0.13083274629492	NS
b2519	341.116951299922	-0.294932521172124	0.166572081672848	0.067598227832068	0.130878663101041	NS
b3130	56.939356164497	-0.509766027652264	0.314929400997529	0.0677791530619884	0.131160286773016	NS
b3499	489.241655044961	0.31936965671951	0.180901244441253	0.0678737713144073	0.131274689498263	NS
b2351	490.4763816813	-0.30581581197583	0.173407909337313	0.0680537558436318	0.131553993261762	NS
b4053	841.048593918604	0.24384943042978	0.136355293003697	0.0681974753262551	0.131762938221782	NS
b4025	11319.7520142597	0.223254327983197	0.124902926206079	0.0683449096792907	0.131978838639173	NS
b1618	180.949973156568	-0.381341597324573	0.22156403952771	0.0685052531716148	0.132219429138117	NS
b3345	321.00490921412	0.301183118305146	0.1709671723568	0.0685999098136347	0.132333055029119	NS
b0191	125.070493316932	0.379951169748801	0.220912478914369	0.0687827944578769	0.132616670440682	NS
b3361	571.223970655764	0.248745043292171	0.139526297228497	0.0688213459843569	0.132621853804144	NS
b3921	25.9815199356261	-0.604421295299804	0.400661826752195	0.0691957114790628	0.13327382346332	NS
b3637	4530.03299991068	-0.278931936605314	0.158330267960191	0.0697663074756246	0.134302865718303	NS
b4142	2551.1506716184	-0.358350214673741	0.208036044973002	0.0698815092071046	0.134454641544159	NS
b3150	1198.04363648329	-0.244040034502828	0.137884325316965	0.0699720846529407	0.134558902260309	NS
b2303	407.47296860848	-0.307723268454798	0.175745369361355	0.07017789850691	0.134884547130225	NS
b4258	13510.8443178393	0.245569601308336	0.138347971619833	0.070361355257129	0.135166904800448	NS
b0767	7174.67132022969	0.261399149841461	0.14785674818237	0.0705333122126505	0.135356610566882	NS
b3158	107.835764562223	-0.769216462100656	0.642607477590847	0.07052354171653	0.135356610566882	NS
b2069	136.384601206012	0.398971944005098	0.234764638278718	0.0706238213263505	0.135460005842761	NS
b1523	83.0364134316115	0.438204724418138	0.261665169751289	0.0708111499405348	0.135748902270657	NS
b3772	475.780480964845	0.392646767047191	0.2307149026431	0.0709950140409076	0.136030861100143	NS
b4551	162.073758301852	-0.407467014658226	0.242714811893554	0.0711708066662896	0.136297070456727	NS
b2142	103.364012919728	0.399977175676603	0.237267174216701	0.072227050415776	0.138248256955248	NS
b3742	248.272268514908	0.339103379870975	0.196974618082002	0.0722653894574589	0.138250082883437	NS
b3620	1729.36020773025	0.242583383732844	0.137847478164972	0.0726407823756699	0.138896387396705	NS
b1664	956.369084399303	-0.276469103764437	0.158820564310734	0.0727050504960374	0.138947429836872	NS
b2489	46.2376413887679	0.544229766030058	0.34337782815285	0.0728058764956404	0.139068249628553	NS
b2951	427.705716288421	-0.259914984109598	0.148570901092917	0.0730263131086312	0.139417297819163	NS
b4361	165.578815434548	0.429851405602746	0.258335865148463	0.0732997080066659	0.139867038291357	NS
b2405	62.7580886502994	-0.474911563764105	0.294763293984849	0.0738288214377931	0.140804013242372	NS
b3476	330.212579836075	-0.782082812108349	0.745027761233656	0.0739731716901164	0.141006592221675	NS
b1917	531.066242630441	0.347636194145981	0.203838010636062	0.0744155145949221	0.141776699109749	NS
b3536	2150.45301923506	0.269776059642605	0.155265986689459	0.0746769935777466	0.142201607750004	NS
b2184	283.067101036002	0.293697020566394	0.170022587829287	0.0748107744527918	0.142383038562236	NS
b3669	269.477426321169	0.36669470199653	0.217266506488511	0.0749283905982148	0.142533533144135	NS
b3359	222.975362426965	0.327295754001925	0.191437044570546	0.0749672228339699	0.142534082282787	NS
b3522	1157.41474216172	0.273304954827885	0.15761375913457	0.0751356550108855	0.142780910704139	NS
b1187	326.91292613452	-0.308044063769473	0.179568671463585	0.075244357954785	0.142840675419299	NS
b3462	716.328428227322	0.274632616456873	0.158555733675027	0.0752172993519186	0.142840675419299	NS
b1081	21.4392401988289	-0.655532415612596	0.476078988727343	0.0757799305795596	0.143783572746645	NS
b0602	12.0139805569139	0.776113412161062	0.628588952589531	0.0759791219402763	0.144087586120585	NS
b1695	22.7622941312262	-0.641691817716221	0.458595631548713	0.0761625664744456	0.144361440708611	NS
b3654	50.3889096581754	0.500286966340909	0.317907821613004	0.0767412270287099	0.145383738500087	NS
b4161	672.821046035603	0.305234680914672	0.178432884567174	0.0770566796446555	0.145906605901657	NS
b0133	2255.84747997842	-0.230596595072255	0.13309758615923	0.0771173363506447	0.145946729695335	NS
b0869	1168.25456935061	0.23179008795475	0.133676291512907	0.0773024028073952	0.146222140962531	NS
b2966	80.9835194388444	0.406138392924981	0.246310978989297	0.0773951566719015	0.146322745078063	NS
b0047	656.088419739645	-0.249931482962738	0.144968366860829	0.0776743703299985	0.146667198010892	NS
b1545	12.1311445246133	0.75268919728366	0.627767857976743	0.0778150432755293	0.146667198010892	NS
b2241	115.106253423303	-0.741356170610576	0.902418687858329	0.0778401934824824	0.146667198010892	NS
b2256	91.8564709133521	0.408596907957217	0.249188506577157	0.077709593990247	0.146667198010892	NS
b3317	23315.4623219956	-0.304707620590172	0.177364190186708	0.07780389907383	0.146667198010892	NS
b3335	15.7173155828051	0.692797055478628	0.533180214863163	0.0778549782843106	0.146667198010892	NS
b3518	32.4895402228028	-0.562628206065422	0.376071583990275	0.07769516003816	0.146667198010892	NS
b1912	580.280044728068	-0.283193486453146	0.165941925622942	0.0779782997761145	0.146824721268876	NS
b1335	270.754002563962	0.299887454434043	0.176256117739297	0.0782179119417991	0.14712606223844	NS
b1754	315.651016139277	0.272902190969172	0.15930687485002	0.0782129557882972	0.14712606223844	NS
b3807	57.9200529742506	-0.45801237556631	0.285715449540648	0.0783471841195333	0.147294299376733	NS
b1798	156.338501826115	-0.341414353028743	0.204351975277233	0.0789542164660551	0.148284760026141	NS
b3296	18949.2818758272	-0.245817809104047	0.143336727922023	0.0789289240972992	0.148284760026141	NS
b2829	3876.13397377648	0.223104119474692	0.129551078981178	0.0798483360823745	0.149887891793208	NS
b1475	85.974232607484	0.479314184439876	0.305646476415205	0.0802084512926088	0.15045294070844	NS
b4019	2470.24028356031	-0.244934247528392	0.143298358475552	0.0802307190581514	0.15045294070844	NS
b3492	223.701468878579	-0.302404300390473	0.180120969795679	0.0812257573091208	0.152241688053284	NS
b3068	174.932152049809	0.317496520748698	0.189227517316041	0.0814821295551967	0.152644840473717	NS
b3612	2758.34614086525	-0.224149820404987	0.134586695871362	0.0816060519984396	0.152799584957078	NS
b0195	611.922016721138	0.310741906699428	0.184897468759193	0.0816526474708649	0.152809458677762	NS
b2605	37.121955878495	-0.555172115876788	0.376835563790925	0.081844646541787	0.153091301422118	NS
b3190	53.3143201500471	0.455420425834494	0.288837239778079	0.0819249060447836	0.153163954779378	NS
b1090	2108.06350131845	-0.207872719678537	0.121601056840034	0.0820820917324149	0.153380280559106	NS
b0178	3769.03488263418	-0.269530643398308	0.15987714544015	0.0821652532811449	0.153458134663472	NS
b0093	311.650185581549	0.28513892232829	0.168991184378518	0.0822876324648035	0.153609119058477	NS
b4395	533.467645681604	-0.331987936496119	0.200061203646235	0.0824516244776907	0.153837591987134	NS
b0251	18.8986516172006	-0.620525906863435	0.446245676409192	0.082587990481368	0.153901528622606	NS
b2726	36.454082594779	-0.527649065210901	0.350378933837911	0.0826107448122966	0.153901528622606	NS
b2965	396.951605775904	0.268253986404259	0.15897212588002	0.0825534265074376	0.153901528622606	NS
b3353	431.113954445386	0.273170232902888	0.161693677312492	0.082658555990748	0.153913061457093	NS
b0434	1037.23618520951	-0.264574684166071	0.156900031263528	0.0829206173226313	0.154164079103162	NS
b0456	16.4451355944231	0.645534432613882	0.479472833873063	0.0829723057150522	0.154164079103162	NS
