gene_id	gene_name	C1	C2	C3	sac1	sac2	sac3
b0491	b0491	106	93.118	391.932	98.067	92	161.141
b0492	b0492	810	942.389	3388.461	1351.836	1115.511	1580.684
b0493	b0493	396.079	415.992	1605.147	588.638	565.064	981.746
b0494	b0494	298.921	244.703	1107.031	406.996	431.54	636.545
b0495	b0495	102.979	94.998	290.024	234.892	248.383	313.105
b0496	b0496	373	431.944	1288.008	929.811	835.187	1191.307
b0497	b0497	67	74	226.016	159.116	101.864	144.003
b0498	b0498	0	0	0	0	0	1
b0502	b0502	9	3	31.007	12	11	21
b0503	b0503	69	57	176.788	113	84.021	106.742
b0504	b0504	10.01	7	35.204	8	7	6.165
b0505	b0505	26	44	89.008	22	24	33.002
b0506	b0506	1509.739	1193.42	3071.643	1692.057	1413.061	1901.617
b0507	b0507	17	43	136.301	81	55.182	91.051
b0508	b0508	5	2	21.811	19	13	14.952
b0509	b0509	2	4	20	10	8	3
b0511	b0511	3	6	10	7	5	8
b0512	b0512	30	37	118.171	38.008	54	51.009
b0513	b0513	42	31	139.303	81	79.739	137.042
b0514	b0514	32	19	64	53.011	26	35.893
b0515	b0515	80	55	167.287	75	60.974	70.944
b0516	b0516	70	55	182.778	51	44.49	45.003
b0517	b0517	31	33	115.016	9	15.885	19.006
b0518	b0518	14	4	21.003	7	6	7
b0520	b0520	18	14	53.675	32	17.999	34.905
b0521	b0521	9	0	5	3	1	2
b0522	b0522	106	136.993	405.479	224.643	171.04	232.665
b0523	b0523	54	52.007	242.115	143.355	108.682	161.314
b0524	b0524	279	218.061	973.787	428.272	383.017	634.398
b0525	b0525	1003.632	814.547	3241.981	1071.914	934.914	1309.876
b0526	b0526	978.067	896.251	3717.013	1177.785	1054.02	1609.557
b0527	b0527	8	12	38	43	30	40.098
b0528	b0528	2	3	29	15	12.998	17.981
b0529	b0529	646.21	573.135	2704.174	1006.204	913.445	1387.877
b0530	b0530	4	12	20	4	9	13
b0531	b0531	0	1	0	0	0	0
b0532	b0532	4	10	21	2	4	7.054
b0533	b0533	0	1	1	1	0	0
b0534	b0534	0	1	4	2	2	0
b0535	b0535	4	0	6	1	3	0
b0536	b0536	0	0	0	0	0	0
b0537	b0537	65	24	93.656	42	36	77.19
b0540	b0540	8.957	6.867	36.184	13	15	14.884
b0541	b0541	34	31	123.034	65.701	38.666	75.495
b0542	b0542	3	6	6	3	5	2
b0543	b0543	17	20	66.258	8	18	33
b0544	b0544	4	0	0	1	0	3
b0545	b0545	4	9	18	5	6	9
b0546	b0546	34	23	65.088	37.003	31	53.39
b0547	b0547	0	0	2	2	0	3
b0548	b0548	0	0	0	0	0	1
b0549	b0549	1	0	0	2	0	0
b0550	b0550	4	0	0	2	0	1
b0551	b0551	2	3	3	4	1	1
b0552	b0552	801.842	744.943	2922.09	425.573	386.519	491.318
b0553	b0553	6127.732	6297.322	29079.549	640.282	516.414	764.322
b0554	b0554	0	0	2.075	0	1	0
b0555	b0555	3	3	22.94	3	2	3
b0556	b0556	5	5	23	8	3	7
b0557	b0557	761.013	845	2075.092	48	27	42
b0558	b0558	2	0	2	0	0	0
b0559	b0559	0	3	3	0	0	2
b0560	b0560	4	2	8.061	7	6	12
b0561	b0561	0	0	3	1	1	1
b0563	b0563	0	0	0	0	0	0
b0564	b0564	20	11	33	17	6	22.05
b0565	b0565	3022.908	1778.562	7027.058	231.051	206.982	271.064
b0566	b0566	0	4	7	4	4	5
b0567	b0567	40	45	121.863	79.409	55.378	85.098
b0568	b0568	200	229	728.083	420.466	282.461	394.483
b0569	b0569	37.262	26	142.022	85.45	66.128	124.608
b0570	b0570	98	89.999	289.832	188.006	186.496	215.201
b0571	b0571	51	61.988	198.695	137.521	89.999	115.004
b0572	b0572	0	0	4	2	1	0
b0573	b0573	2	2	3	0	3	3
b0574	b0574	12	8	41	24	15	21
b0575	b0575	22.006	38	104.818	79.247	58.033	87.649
b0576	b0576	225	203.396	827.667	262.115	214.041	318.024
b0577	b0577	419.315	281	1249.516	707.154	549.152	866.11
b0578	b0578	1069.377	943.995	4318.42	1661.139	1500.195	2008.168
b0579	b0579	41	14	84.31	34.658	34.999	43.066
b0580	b0580	37	52	193.763	61.343	78.058	138.544
b0581	b0581	537.972	533.788	2290.782	1382.816	1121.736	2120.955
b0582	b0582	190.159	217.185	753.658	511.469	392.011	629.631
b0583	b0583	3	0	13	2	4	8
b0584	b0584	48	31	201.412	50	61.308	63.982
b0585	b0585	33	50.98	283.929	30.011	63.312	56.006
b0586	b0586	215.514	138.297	919.768	166.034	247.256	227.153
b0587	b0587	2	0	8	0	1	0
b0588	b0588	37	32	183.342	40.379	65.003	57.01
b0589	b0589	53	57	268.578	54.37	99.95	111.623
b0590	b0590	30	35	145.638	30.003	56	54.448
b0591	b0591	76	58.019	343.801	45.043	68.053	66.536
b0592	b0592	50	62	348.826	79.295	139.961	145.743
b0593	b0593	62	50	373.705	33.004	118.998	60.912
b0594	b0594	89	61	393.58	41	76.083	93.031
b0595	b0595	49	27.252	193.791	22.827	56	65.51
b0596	b0596	43	21	130.606	51.173	35.049	35.992
b0597	b0597	4	4	11.999	0	1	5
b0598	b0598	9313.599	6160.415	31322.724	1233.847	1094.151	1363.492
b0599	b0599	51	36	94.635	124.522	85.022	100.242
b0600	b0600	24	19	77.021	74.001	48	64.049
b0601	b0601	33	19	93.113	22	27	53.2
b0602	b0602	2	2	31	19	11	26
b0603	b0603	6	6	11	3	13	16
b0604	b0604	162	95	450.856	135	155.791	267.255
b0605	b0605	9537.281	7777.603	37104.306	16044.673	14236.356	23005.327
b0606	b0606	2189.747	1825.929	7262.852	3245.812	2577.365	3524.494
b0607	b0607	620.397	517.25	1443.927	644.027	440.344	734.929
b0608	b0608	39	46	158.625	932.342	586.445	802.704
b0610	b0610	56	30	167.013	64.345	40.297	87.645
b0611	b0611	390.721	272.937	1149.662	495.895	498.149	724.992
b0612	b0612	9	7	13	14	9	9.788
b0613	b0613	4	0	3	0	0	0
b0614	b0614	0	2	3.277	1	6	4
b0615	b0615	7	5	23.721	11	9	9
b0616	b0616	3	1	8	1	1	2
b0617	b0617	0	0	1	0	1	1
b0618	b0618	0	0	0	1	0	0
b0619	b0619	66	82.001	185.181	133.281	104.776	158.707
b0620	b0620	32	23	80.053	53.719	37.27	78.314
b0621	b0621	74	65	153.724	61	20.486	52.968
b0622	b0622	3	2	8	15.002	18	33
b0623	b0623	3290.062	1652.1	5030.583	1224.808	1165.968	2157.121
b0624	b0624	26	11	87.006	48	32.39	42.004
b0627	b0627	14	16	11	13	15	20
b0628	b0628	1466.103	1227.46	4586.796	1418.673	1295.444	1636.048
b0629	b0629	5	6	20	9	9	7
b0630	b0630	97	86	326.559	172.011	169.176	235.445
b0631	b0631	95	127	470.715	275	212.105	311.325
b0632	b0632	1095.027	979.893	4864.497	2667.785	2701.032	4336.704
b0633	b0633	1071.888	850.772	3868.864	2069.185	1746.321	2344.188
b0634	b0634	453.029	434.088	1257.327	746.13	632.723	920.625
b0635	b0635	377.941	387.732	1658.474	1066.166	1119.433	1756.829
b0636	b0636	221.361	236.467	1265.536	645.657	542.892	872.748
b0637	b0637	144	108.003	445.319	221.495	216.035	375.37
b0638	b0638	82	68	233.736	179.862	180.977	282.924
b0639	b0639	250.379	200.261	868.238	519.048	502.764	850.924
b0640	b0640	499.138	330.029	1626.856	830.241	882.988	1370.662
b0641	b0641	1031.734	1082.127	4523.384	1821.121	1599.628	2746.62
b0642	b0642	6276.3	5067.338	20771.454	8940.215	7493.183	11257.782
b0643	b0643	287	253	1080.794	692.678	593.025	900.909
b0644	b0644	1	3	15	5	8	4
b0645	b0645	0	2	1	1	1	4
b0646	b0646	3	1	14	3	1	7
b0647	b0647	0	1	2	3	0	0
b0648	b0648	7	1	10	5	5	1
b0649	b0649	22.926	16.987	80.511	19	35	52.947
b0650	b0650	74	47	235.014	19	35	51.987
b0651	b0651	1663.967	1306.884	6782.075	1000.984	1122.151	1393.652
b0652	b0652	305	226	1021.116	236.274	279.35	435.831
b0653	b0653	407.122	343	1564.046	335.994	448.788	847.05
b0654	b0654	372.819	327.989	1975.771	468.21	490.561	905.514
b0655	b0655	1840.683	1300.628	6396.48	1568.736	1604.615	2600.756
b0656	b0656	859.609	721.934	2860.928	416.733	386.058	486.739
b0657	b0657	931.16	1129.891	4828.597	1926.004	2107.094	4016.102
b0658	b0658	1753.034	1652.197	7316.733	2842.999	2503.484	4562.629
b0659	b0659	351.195	345.757	1467.504	755.636	600.829	1089.292
b0660	b0660	2447.02	2588.698	9016.15	4712.947	3570.6	5397.324
b0661	b0661	888.552	977.895	3915.663	2437.144	1896.737	2752.828
b0662	b0662	760.28	834.449	3319.729	1382.791	1055.055	1411.259
b0664	b0664	1	2	4	1	4	2
b0665	b0665	1	1	2	1	0	0
b0666	b0666	0	1	0	2	3	5
b0668	b0668	35	57	71	46	38.34	48
b0670	b0670	47	67	81	34	30.66	44
b0672	b0672	12	32	13	15	10	12
b0673	b0673	0	3	2	1	3	2
b0674	b0674	792.008	738.09	3496.424	1154.973	1045.066	1659.836
b0675	b0675	891.273	786.99	4123.815	1068.817	1021.183	1779.433
b0676	b0676	1467.707	1111.644	6004.415	1762.302	1782.371	2928.211
b0677	b0677	1891.246	1377.961	7801.622	1606.394	1415.335	2306.085
b0678	b0678	2056.997	1375.386	8272.066	1350.719	1298.776	2071.45
b0679	b0679	12148.977	9223.522	46810.18	2889.77	2738.304	4671.534
b0680	b0680	3772.865	3037.378	12986.133	3910.772	3497.103	5218.488
b0681	b0681	129	44	404.525	15	7	14
b0682	b0682	8	5	16.947	1	1	1
b0683	b0683	1117.021	824.911	4080.73	1017.874	1218.29	1719.039
b0684	b0684	676.236	654.264	3113.881	1058.782	1094.675	1799.916
b0685	b0685	20	25	102.396	34.049	49	75.626
b0686	b0686	252	223	874.578	369.708	318.439	418.093
b0687	b0687	966.003	677.097	4118.249	1251.483	1150.504	2062.187
b0688	b0688	5707.878	4800.653	20608.638	7180.364	6118.961	8921.426
b0689	b0689	8	10	36.753	17	19	26.997
b0692	b0692	27	33	91.75	59	49.994	78.383
b0693	b0693	9	3	26	12.019	9	21
b0694	b0694	35	50.999	228.72	150.227	97	140.488
b0695	b0695	439	363.001	1574.275	1256.779	734.898	1137.264
b0696	b0696	129	45.393	249.016	343.354	161.232	198.258
b0697	b0697	226.528	95.607	496.976	736.175	306.575	504.269
b0698	b0698	170.558	99	320.812	646.709	313.614	474.939
b0699	b0699	22	9	16	41.909	17	26.048
b0700	b0700	50	64.676	207.004	139.972	123.929	171.885
b0702	b0702	9	0	3	1	1	3.125
b0704	b0704	0	2	2	0	2	2
b0706	b0706	0	1	4	4	2	0
b0707	b0707	240.702	259.022	1208.592	517.028	587.039	1127.586
b0708	b0708	644.984	686.695	2632.907	1355.657	1529.989	2731.294
b0709	b0709	60	62.226	239.575	146.677	133.236	204.589
b0710	b0710	492.801	455.172	1991.932	1013.417	742.018	1070.141
b0711	b0711	389.648	373.073	1284.664	754.102	550.94	801.413
b0712	b0712	1296.958	1206.264	4871.501	3276.792	2134.064	3364.553
b0713	b0713	364	398.977	1957.046	1152.409	736.303	1367.638
b0714	b0714	221	205.002	756.828	472.167	408.984	709.695
b0715	b0715	55	50	126.921	45	37	52.167
b0716	b0716	7	1	10	5	6	11
b0717	b0717	3	2	4	4	3	4
b0718	b0718	4	3	1.203	7	2	8
b0719	b0719	0	1	5	0	0	1
b0720	b0720	22679.272	23783.547	111261.646	21716.534	29689.118	44501.46
b0721	b0721	6731.828	6388.443	28945.774	5786.797	7205.12	10679.476
b0722	b0722	3936.92	3376.363	15943.001	2948.725	3701.897	6288.203
b0723	b0723	39260.743	32308.54	117646.802	25939.394	25732.054	34850.901
b0724	b0724	11707.479	10824.741	47599.292	9231.706	11151.56	14488.203
b0726	b0726	51378.232	44642.879	190877.579	44405.245	49846.969	72623.407
b0727	b0727	22101.826	20397.982	90062.665	19179.487	22933.814	30489.286
b0728	b0728	27744.807	25079.294	87309.614	22458.512	24947.442	35881.101
b0729	b0729	25073.821	24054.391	86318.124	23401.227	27388.191	32408.112
b0730	b0730	36	31	120.002	36	30.002	53.014
b0731	b0731	26	13	67.983	15	19	18
b0732	b0732	74	55	237.292	130.085	127.088	147.166
b0733	b0733	6774.933	5892.453	20827.274	16836.398	8628.567	15916.997
b0734	b0734	6104.118	5594.009	18494.254	14703.699	8277.656	13696.471
b0735	b0735	232	239.041	702.54	488.886	358.272	476.591
b0736	b0736	103	82.263	290.518	154.049	152.463	270.889
b0737	b0737	367.929	233.737	756.644	357.29	292.367	421.622
b0738	b0738	86.093	45	232.592	121	89.109	123.102
b0739	b0739	264	238	626.247	465.052	362.137	520.209
b0740	b0740	4220.003	3498.449	15991.056	6609.845	5138.899	7438.42
b0741	b0741	6826.324	4307.162	24638.233	6212.967	4764.008	7566.562
b0742	b0742	2634.347	2297.328	11209.98	3727.765	2935.359	5139.028
b0743	b0743	2	1	0	0	0	0
b0744	b0744	18	35	31.362	42	23	28
b0745	b0745	3	2	0	0	1	0
b0746	b0746	22	35	27.638	26	20	16
b0747	b0747	0	0	0	1	0	0
b0748	b0748	1	1	1	1	1	1
b0749	b0749	3	0	0	1	1	1
b0750	b0750	93	57	299.953	74.017	71.028	84.103
b0751	b0751	150	144	404.853	144.006	143.79	195.014
b0752	b0752	146.999	131.017	648.286	259.082	233.043	342.261
b0753	b0753	70.129	50	235.13	1045.509	553.677	652.539
b0754	b0754	1313.366	1153.112	4934.943	2043.071	2180.504	3494.051
b0755	b0755	3198.886	2381.853	10806.274	4068.139	3601.212	5081.76
b0756	b0756	3409.735	3034.195	16080.306	4002.946	3281.247	5252.693
b0757	b0757	1765.515	1487.374	9127.538	1448.443	1314.729	1837.483
b0758	b0758	1342.746	891.993	6630.805	1104.168	912.843	1301.828
b0759	b0759	1680.853	1169.492	7751.484	1477.097	1230.588	1904.975
b0760	b0760	438	377.892	1653.179	563.302	577.562	825.88
b0761	b0761	284.001	204.009	824.596	379.308	333.493	429.708
b0762	b0762	7	1	16	2	2	21
b0763	b0763	525.771	359.285	1479.15	310.066	247.795	393.749
b0764	b0764	247.608	162.802	675.306	189.32	188.3	263.298
b0765	b0765	193.01	146.002	642.789	252.027	205.158	241.656
b0766	b0766	218	181.029	763.75	292.293	216.406	295.155
b0767	b0767	3837.956	4081.279	15944.233	8607.249	6642.729	9144.234
b0768	b0768	3	2	16	6	3	11.003
b0769	b0769	1	0	2	3	0	0
b0770	b0770	0	0	8	3	1	0
b0771	b0771	17	13	79	15	19	22
b0772	b0772	1226.491	1048.212	4505.668	1834.839	1444.146	1924.423
b0773	b0773	511.025	635.464	2809.569	2020.128	1658.2	2731.429
b0774	b0774	51	36	162.251	43.001	31	45.109
b0775	b0775	25	24	127	28	34.015	40.016
b0776	b0776	28	37.954	90.113	37.001	26.727	40.072
b0777	b0777	15	24.046	90.046	16.001	26	38.009
b0778	b0778	20	22	93	39	26.004	52
b0779	b0779	856	793.131	3092.515	2095.248	1682.924	2538.608
b0780	b0780	280	270.05	1074.862	466.195	346.616	483.348
b0781	b0781	309.216	328.083	1393.198	1007.168	635.548	1081.707
b0782	b0782	403.779	321.354	928.509	644.733	430.592	608.503
b0783	b0783	246.201	270.533	1117.539	727.557	525.453	613.167
b0784	b0784	86.997	108	256.161	176.585	125.476	169.232
b0785	b0785	103.004	69	278.144	182.319	132.141	152.182
b0786	b0786	1236.824	1218.712	4833.205	1692.166	1411.442	2418.719
b0787	b0787	6	8	46.956	23	15	34
b0788	b0788	86	92.001	261.203	391.302	316.562	524.628
b0789	b0789	203.538	231.005	1051.609	1124.666	809.79	1457.866
b0790	b0790	169.516	206	834.516	915.391	747.501	1228.342
b0791	b0791	840.379	362.942	1878.656	351.747	248.753	299.783
b0792	b0792	195.565	170	803.311	339.763	368.346	582.205
b0793	b0793	348.72	257.128	1252.856	490.508	468.821	784.667
b0794	b0794	1089.715	779.865	3335.232	1564.21	1281.354	1949.102
b0795	b0795	536.443	480.491	1874.899	827.476	706.554	941.77
b0796	b0796	315	281.001	915.369	475.589	387.029	492.398
b0797	b0797	60	90	226.95	300.915	342.891	468.989
b0798	b0798	21.052	26	62.671	13	20	15
b0799	b0799	328.913	306.002	996.326	377.09	312.074	611.33
b0800	b0800	742	794.32	2857.779	919.75	699.463	1070.891
b0801	b0801	773.614	930	3432.779	1347.157	1280.155	1653.038
b0802	b0802	12	3	27	65	40	110.011
b0803	b0803	5	16	53	36	21	24
b0804	b0804	24	20	107	35	34	46
b0805	b0805	176.026	76	534.062	36	64	69.655
b0806	b0806	9	1	25.392	24	14	13.004
b0807	b0807	111	100	324.278	211.155	116.18	177.307
b0808	b0808	195	222.482	956.276	1085.028	824.019	1340.605
b0809	b0809	1430.77	907.498	5908.356	1046.492	939.567	1363.967
b0810	b0810	932.783	715.701	3555.758	737.485	697.505	862.549
b0811	b0811	3768.216	3116.308	14203.993	2552.684	2248.934	3784.321
b0812	b0812	2390.793	2059.693	10605.579	9105.836	7210.607	11885.601
b0813	b0813	74	35.001	184	73	75.021	89.504
b0814	b0814	2863.369	2868.473	13190.017	16751.071	11706.846	16924.22
b0815	b0815	36	21	120.023	50.004	54.08	96.204
b0817	b0817	72.959	45	157.721	62.921	64.733	73.077
b0818	b0818	259.041	164	649.507	231.529	239.374	367.77
b0819	b0819	365.902	351.015	1431.115	1575.729	1229.939	1621.246
b0820	b0820	1108.57	888.595	2785.044	1422.518	1180.995	1536.771
b0821	b0821	166	137.999	560.537	319.522	261.701	354.484
b0822	b0822	49	50.965	219.617	164.963	151.066	250.497
b0823	b0823	43	47	169.016	99.681	104.907	148.134
b0824	b0824	2	0	9	1	2	7
b0825	b0825	15	29	67.068	31.001	18	24.013
b0826	b0826	292.144	216.26	901.076	404.059	325.207	488.378
b0827	b0827	904.663	844.945	2982.417	1416.098	1148.515	1525.326
b0828	b0828	1393.918	700.312	4821.725	1029.146	851.573	1110.135
b0829	b0829	3245.065	2223.108	13975.051	2620.486	2518.667	4393.205
b0830	b0830	1396.37	1632.249	8013.362	1557.341	1475.17	2664.843
b0831	b0831	335.005	651.161	2248.308	454.751	455.051	752.058
b0832	b0832	165	570.591	2057.707	406.122	501.476	710.616
b0833	b0833	27	82.259	263.021	103.025	88.736	158.578
b0834	b0834	15	45	88.141	49	30	30.63
b0835	b0835	194.061	108	669.426	411.83	334.697	605.817
b0836	b0836	50	63	110	172	45.181	102.025
b0837	b0837	153	156	550.476	1022.77	929.353	1172.452
b0838	b0838	488.038	475.107	1798.702	871.43	701.849	873.492
b0839	b0839	1201.691	1046.474	4034.56	1683.951	1404.738	2069.855
b0840	b0840	192	210.988	776.241	283.324	280.741	360.697
b0841	b0841	165.062	144.651	527.042	186.658	176.224	251.781
b0842	b0842	116	82.002	283.711	120.639	68	117.206
b0843	b0843	18	44	123.788	43.868	38	58.362
b0844	b0844	292.027	183	622.539	189.641	172.116	237.638
b0845	b0845	362.199	284.036	1124.909	364.315	329.818	498.39
b0846	b0846	137	71.001	320.566	53.009	41.23	49
b0847	b0847	318.494	294	1039.71	655.375	529.192	859.165
b0848	b0848	8	14	39	21	17	36.973
b0849	b0849	1	2	10	1	2	2
b0850	b0850	139.023	143	631.773	451.031	475.453	604.82
b0851	b0851	467.966	518.999	1919.369	1393.25	1125.274	1807.518
b0852	b0852	284	253	892.517	620.74	492.468	784.2
b0853	b0853	246	176.999	690.418	318.554	316.741	440.523
b0854	b0854	93.997	128	456.246	247.643	276.853	493.176
b0855	b0855	81.022	55.015	306.387	144.363	186.714	280.653
b0856	b0856	77	80	248.206	158.179	161.229	212.916
b0857	b0857	7	31	108.365	59.292	49.852	109.598
b0858	b0858	41	35.956	168.474	119.165	99.826	134.42
b0859	b0859	158	104.044	366.038	310	254.988	307.83
b0860	b0860	338.006	229	776.184	497.985	558.307	870.15
b0861	b0861	1208.16	1237.848	4465.666	2161.223	1873.445	2872.567
b0862	b0862	2926.687	2889.409	8846.928	4708.856	3795.192	5814.755
b0863	b0863	3348.039	3261.318	14244.112	5292.244	4472.534	7187.267
b0864	b0864	2065.09	1689.67	7690.498	4540.699	3633.008	5504.447
b0865	b0865	1815.269	1672.673	7517.271	3493.987	2644.649	3936.794
b0866	b0866	266.972	250.864	810.465	368.702	291.89	428.605
b0867	b0867	434.028	365.85	1728.821	859.84	637.827	1104.824
b0868	b0868	218	236.428	720.658	454.97	355.644	506.827
b0869	b0869	694.169	662.946	2465.28	1262.936	1035.647	1686.538
b0870	b0870	878.851	767.389	3028.056	1536.641	1266.497	2273.298
b0871	b0871	2015.617	2133.448	9450.664	8023.689	6750.212	11903.527
b0872	b0872	26	28	109.196	70.999	29	35
b0873	b0873	20	17	92.001	29	26	24.392
b0874	b0874	75.612	46	275.208	61.003	66.005	126
b0875	b0875	33	37	75.035	63.324	38.968	63.684
b0876	b0876	350.842	249.238	1044.219	348.82	228.276	363.045
b0877	b0877	741	659.999	2970.045	1172.385	827.498	1396.012
b0878	b0878	130	122	515.66	196.973	215.079	245.369
b0879	b0879	278	267.002	834.83	380.357	354.55	489.43
b0880	b0880	548	431	1971.58	281.047	189.001	294.548
b0881	b0881	8	16	29	16.026	38.064	27
b0882	b0882	8473.123	8243.478	28993.001	11599.22	10345.296	15772.032
b0883	b0883	0	0	0	0	0	0
b0884	b0884	389	194	934.925	337.887	301.304	476.273
b0885	b0885	106	113.007	483.288	367.394	304.812	388.667
b0886	b0886	504	473.941	1974.246	918.924	737.659	1278.939
b0887	b0887	608.007	572.71	2317.685	1033.563	988.183	1378.378
b0888	b0888	1818.123	1591.045	7507.757	2375.289	2118.737	2528.675
b0889	b0889	926.124	807.631	3462.237	1056.163	1208.863	1627.982
b0890	b0890	2386.149	1976.422	7926.07	3653.299	3066.583	5155.93
b0891	b0891	469	363.024	1324.266	870.169	715.483	1125.781
b0892	b0892	458	369	1651.923	1180.48	1065.674	1716.105
b0893	b0893	6848.224	5087.719	22621.497	7764.331	6852.225	10205.904
b0894	b0894	166	216.763	469.295	255.8	138.998	217.563
b0895	b0895	28.989	13.301	98.175	45.032	34	47.908
b0896	b0896	63.011	61.016	154.507	97.079	70.875	103.152
b0897	b0897	1161.992	1322.056	4950.017	4655.17	3198.689	4883.651
b0898	b0898	66.816	63	182.99	278.555	184.395	256.469
b0899	b0899	302	126.598	362.265	45	23	40.002
b0900	b0900	22	20	93.002	27	17	29
b0901	b0901	11	1	19	6	4	7.005
b0902	b0902	276.068	258.01	1072.834	551.044	476.519	769.913
b0903	b0903	18623.041	15785.651	76806.181	35936.928	30624.222	51556.219
b0904	b0904	1123.091	1363.556	3323.127	1617.614	980.045	1700.246
b0905	b0905	570.608	359.004	1572.688	660.472	501.423	778.418
b0906	b0906	51	52.98	220.491	95.971	89.472	155.503
b0907	b0907	2205.179	1919.529	7404.278	4497.159	4046.879	6823.3
b0908	b0908	483.044	510.992	1895.012	1315.519	1202.841	1693.691
b0909	b0909	17	13	103.001	36	25.21	29.083
b0910	b0910	755	661.752	2330.99	1226.878	1093.506	1388.974
b0911	b0911	44393.04	31432.455	175159.977	54369.124	41657.842	65665.297
b0912	b0912	691.107	551.378	1965.478	1705.667	1230.458	1402.313
b0913	b0913	35	48	204.147	60	59.987	97.094
b0914	b0914	901.733	779.199	3395.439	1394.867	1378.123	2391.902
b0915	b0915	329.995	328.729	1162.354	660.407	487.751	861.718
b0916	b0916	76.005	65	211.406	119.013	113.011	169.943
b0917	b0917	62	28	170.134	58	72.76	87.738
b0918	b0918	844.203	744.261	3342.888	1308.516	1128.375	1810.723
b0919	b0919	134	132.004	377.357	236.117	137	199.204
b0920	b0920	63	54	130.997	68	57.013	57.003
b0921	b0921	397.422	327.988	1108.369	369.841	343.381	455.861
b0922	b0922	855.089	665.246	2872.613	937.638	846.237	1282.498
b0923	b0923	849.575	620.843	2982.416	840.115	828.491	1223.061
b0924	b0924	5408.624	4638.154	18486.985	5721.91	4932.569	7535.814
b0925	b0925	2076.643	1976.02	8730.997	5171.188	4944.529	8154.01
b0926	b0926	1143.711	674.011	4009.302	1929.937	1915.875	3069.153
b0927	b0927	1356.224	857.761	4200.279	2160.925	2031.424	2923.964
b0928	b0928	5433.358	4507.318	22043.123	8077.439	7379.023	11142.864
b0929	b0929	29653.602	20478.03	92316.811	208.052	148.07	157.148
b0930	b0930	4387.772	4172.049	16927.589	7295.205	6377.293	9542.331
b0931	b0931	692.636	664.997	2641.794	1111.107	1112.98	1638.651
b0932	b0932	9935.137	8995.399	38228.01	11172.39	10568.672	15341.493
b0933	b0933	20	17	41.056	33.003	24	40.014
b0934	b0934	9	10	27.959	15	19.013	19.791
b0935	b0935	15	10	49.029	20.011	22	15.289
b0936	b0936	10	18	49.408	11.989	13.254	8
b0937	b0937	2	11	40	5	14.753	8
b0938	b0938	19	18	34.06	13	2	16.005
b0939	b0939	5	1	2	1	0	0
b0940	b0940	20	15	39	21	23	37
b0941	b0941	12	19	82.773	29	39	47.972
b0942	b0942	6	7	15.67	9	4	9
b0943	b0943	13	15	23	17	4	15
